code,section,date,open,high,low,close,vol,value,n_stock,foreign_vol,agency_buy,agency_netbuy,weekday,year,month,day
A003490,KOSPI,2015-03-19,28895,29413,28438,29291,440415,21033000000,58675000,12860423,-2721,-4953148,5,2015,3,19
A003490,KOSPI,2015-03-20,28773,29382,28498,29352,315098,14999000000,58675000,12813572,66250,-4886898,6,2015,3,20
A003490,KOSPI,2015-03-23,29535,29565,28742,28773,247904,11873000000,58675000,12809805,23456,-4863442,2,2015,3,23
A003490,KOSPI,2015-03-24,28498,29809,28498,29718,427848,20730000000,58675000,12862637,55579,-4807863,3,2015,3,24
A003490,KOSPI,2015-03-25,29779,30144,29413,30053,412762,20240000000,58675000,12848806,175646,-273022,4,2015,3,25
A003490,KOSPI,2015-03-26,29809,29870,29078,29078,277537,13372000000,58675000,12830497,20499,-4611718,5,2015,3,26
A003490,KOSPI,2015-03-27,28712,29382,28620,29047,241533,11489000000,58675000,12866837,12165,-240358,6,2015,3,27
A003490,KOSPI,2015-03-30,29200,30449,29200,29718,658736,32263000000,58675000,13002313,-85138,-325496,2,2015,3,30
A003490,KOSPI,2015-03-31,29748,30053,29474,29596,321400,15681000000,58675000,13056879,-33615,-4718306,3,2015,3,31
A003490,KOSPI,2015-04-01,29718,31028,29535,30906,1351499,67407000000,72839000,14831416,113478,-245633,4,2015,4,1
A003490,KOSPI,2015-04-02,30602,31943,30541,31272,942805,48538000000,72839000,14837262,228258,-17375,5,2015,4,2
A003490,KOSPI,2015-04-03,31882,32735,31516,32248,804366,42561000000,72839000,14926519,161628,144253,6,2015,4,3
A003490,KOSPI,2015-04-06,32674,32857,31882,32309,356041,18859000000,72839000,14888752,131361,-4083581,2,2015,4,6
A003490,KOSPI,2015-04-07,31882,32126,30967,32065,596041,30803000000,72839000,14807636,213264,-3870317,3,2015,4,7
A003490,KOSPI,2015-04-08,31699,32248,31333,32126,395727,20752000000,72839000,14752718,137081,-3733236,4,2015,4,8
A003490,KOSPI,2015-04-09,32918,33284,31394,31760,421634,22349000000,72839000,14708598,65065,-3668171,5,2015,4,9
A003490,KOSPI,2015-04-10,31394,32248,31394,31882,341113,17810000000,72839000,14756876,11530,702554,6,2015,4,10
A003490,KOSPI,2015-04-13,32065,32735,31821,32369,328528,17333000000,72839000,14773023,1451,704005,2,2015,4,13
A003490,KOSPI,2015-04-14,32369,33040,31699,32004,360741,19127000000,72839000,14781387,6541,710546,3,2015,4,14
A003490,KOSPI,2015-04-15,31760,32187,30724,31089,559293,28601000000,72839000,14762464,-130700,-3779349,4,2015,4,15
A003490,KOSPI,2015-04-16,30480,30663,29962,30388,627593,31205000000,72839000,14818721,-61003,518843,5,2015,4,16
A003490,KOSPI,2015-04-17,30388,30785,29687,29870,844910,41674000000,72839000,14759947,-131909,-3972261,6,2015,4,17
A003490,KOSPI,2015-04-20,29504,30236,29504,30236,497065,24386000000,72839000,14982381,-172491,214443,2,2015,4,20
A003490,KOSPI,2015-04-21,30175,30205,29413,29443,594078,28921000000,72839000,15005155,-180030,-4324782,3,2015,4,21
A003490,KOSPI,2015-04-22,29687,29962,28956,29261,505805,24402000000,72839000,15074236,-114344,-79931,4,2015,4,22
A003490,KOSPI,2015-04-23,29474,30236,29291,30114,532783,26156000000,72839000,15101545,-89720,-4528846,5,2015,4,23
A003490,KOSPI,2015-04-24,29809,30053,28712,28803,755296,36144000000,72839000,15038113,-301547,-4830393,6,2015,4,24
A003490,KOSPI,2015-04-27,28895,29626,28895,29382,342451,16512000000,72839000,15123229,-78030,-4908423,2,2015,4,27
A003490,KOSPI,2015-04-28,29596,29687,28956,29261,322668,15487000000,72839000,15109516,-106408,-655636,3,2015,4,28
A003490,KOSPI,2015-04-29,29382,29443,28377,28651,397012,18678000000,72839000,15087225,-91969,-747605,4,2015,4,29
A003490,KOSPI,2015-04-30,28438,28590,27889,27919,359125,16524000000,72839000,15111326,-97013,-844618,5,2015,4,30
A003490,KOSPI,2015-05-04,28224,28316,27401,27797,316207,14418000000,72839000,15124822,-93128,-937746,2,2015,5,4
A003490,KOSPI,2015-05-06,27371,27615,26060,26152,617634,26844000000,72839000,14974957,-151890,-1089636,4,2015,5,6
A003490,KOSPI,2015-05-07,26091,26639,26091,26639,359701,15564000000,72839000,14961595,-2931,-1092567,5,2015,5,7
A003490,KOSPI,2015-05-08,27096,27584,27005,27066,360513,16201000000,72839000,14912449,137380,-5314382,6,2015,5,8
A003490,KOSPI,2015-05-11,27371,27828,27127,27493,353814,15965000000,72839000,14851781,-28057,-983244,2,2015,5,11
A003490,KOSPI,2015-05-12,27432,27493,26487,26731,392798,17202000000,72839000,14773715,55037,-928207,3,2015,5,12
A003490,KOSPI,2015-05-13,26395,27127,26395,26853,157002,6908000000,72839000,14798347,6587,-921620,4,2015,5,13
A003490,KOSPI,2015-05-14,26700,26974,26487,26609,196938,8619000000,72839000,14721047,4000,-5276815,5,2015,5,14
A003490,KOSPI,2015-05-15,27188,27249,26334,26395,407457,17781000000,72839000,14597753,9065,-5267750,6,2015,5,15
A003490,KOSPI,2015-05-18,26212,26334,25298,25359,534271,22393000000,72839000,14512949,-42632,-5310382,2,2015,5,18
A003490,KOSPI,2015-05-19,25237,25633,24902,25024,460325,19027000000,72839000,14395280,-27437,-5337819,3,2015,5,19
A003490,KOSPI,2015-05-20,25359,26792,25176,26670,700645,29910000000,72839000,14436312,99242,-879382,4,2015,5,20
A003490,KOSPI,2015-05-21,26670,26731,25969,26578,514789,22315000000,72839000,14336713,74647,-5163930,5,2015,5,21
A003490,KOSPI,2015-05-22,26456,26792,26030,26792,389410,16828000000,72839000,14275807,-43988,-5207918,6,2015,5,22
A003490,KOSPI,2015-05-26,26974,26974,25542,25664,504735,21557000000,72839000,14107426,-46092,-894815,3,2015,5,26
A003490,KOSPI,2015-05-27,25725,26152,25115,25146,611219,25649000000,72839000,14075968,-147894,-5401904,4,2015,5,27
A003490,KOSPI,2015-05-28,25450,25450,24810,25024,456557,18758000000,72839000,13966549,-47928,-1090637,5,2015,5,28
A003490,KOSPI,2015-05-29,24688,25176,24658,24658,424616,17321000000,72839000,13861447,-23273,-5473105,6,2015,5,29
A003490,KOSPI,2015-06-01,24079,24079,23469,23683,801472,31207000000,72839000,13730169,-155523,-5628628,2,2015,6,1
A003490,KOSPI,2015-06-02,23652,24079,23347,23530,568560,21992000000,72839000,13733473,-99712,-5728340,3,2015,6,2
A003490,KOSPI,2015-06-03,22951,23866,22951,23591,488104,18801000000,72839000,13681381,-23269,-5751609,4,2015,6,3
A003490,KOSPI,2015-06-04,23652,23683,23317,23530,498187,19221000000,72839000,13540781,-90493,-1482907,5,2015,6,4
A003490,KOSPI,2015-06-05,23347,23896,23347,23774,342498,13269000000,72839000,13554119,-61599,-5903701,6,2015,6,5
A003490,KOSPI,2015-06-08,23469,24109,23256,23713,433151,16846000000,72839000,13487761,-123169,-6026870,2,2015,6,8
A003490,KOSPI,2015-06-09,24018,24658,23987,24231,608035,24310000000,72839000,13521033,-185781,-6212651,3,2015,6,9
A003490,KOSPI,2015-06-10,24353,24384,23043,23195,1023595,39354000000,72839000,13459944,-393106,-6605757,4,2015,6,10
A003490,KOSPI,2015-06-11,23164,23622,22829,23225,612837,23455000000,72839000,13526683,-93784,-6699541,5,2015,6,11
A003490,KOSPI,2015-06-12,23530,23805,22677,22860,546033,20665000000,72839000,13387541,-67037,-6766578,6,2015,6,12
A003490,KOSPI,2015-06-15,22524,22524,21427,21458,817184,29181000000,72839000,13342471,-263981,-7030559,2,2015,6,15
A003490,KOSPI,2015-06-16,21458,21854,21214,21793,634799,22447000000,72839000,13423849,-190036,-7220595,3,2015,6,16
A003490,KOSPI,2015-06-17,21793,21823,21214,21701,535028,18782000000,72839000,13343322,-196984,-7417579,4,2015,6,17
A003490,KOSPI,2015-06-18,21823,22067,21549,21762,509098,18226000000,72839000,13382673,-139932,-3198316,5,2015,6,18
A003490,KOSPI,2015-06-19,21945,23256,21823,23073,1011687,37946000000,72839000,13595667,-162371,-7719882,6,2015,6,19
A003490,KOSPI,2015-06-22,23622,24201,23622,23987,835818,32792000000,72839000,13565266,902,-7718980,2,2015,6,22
A003490,KOSPI,2015-06-23,23987,24231,23561,24201,494949,19429000000,72839000,13599105,54356,-7664624,3,2015,6,23
A003490,KOSPI,2015-06-24,24231,24658,23957,24353,418957,16772000000,72839000,13623058,88154,-7576470,4,2015,6,24
A003490,KOSPI,2015-06-25,24170,24536,23957,24262,278766,11112000000,72839000,13611261,-16173,-7592643,5,2015,6,25
A003490,KOSPI,2015-06-26,24262,24262,23652,23835,296970,11620000000,72839000,13625404,-27832,-7620475,6,2015,6,26
A003490,KOSPI,2015-06-29,23408,23622,23012,23103,380538,14539000000,72839000,13628667,-57492,-7677967,2,2015,6,29
A003490,KOSPI,2015-06-30,23012,24749,22982,24688,632715,24952000000,72839000,13612764,-6864,-7684831,3,2015,6,30
A003490,KOSPI,2015-07-01,24749,25786,24170,25511,807066,33202000000,72839000,13547100,69020,-7615811,4,2015,7,1
A003490,KOSPI,2015-07-02,25908,26731,25542,26152,1340797,57633000000,72839000,13683249,229884,-7385927,5,2015,7,2
A003490,KOSPI,2015-07-03,26182,26487,25268,25298,583160,24452000000,72839000,13695126,-156501,-7542428,6,2015,7,3
A003490,KOSPI,2015-07-06,24871,25969,24810,25115,587819,24629000000,72839000,13731709,-23034,-3206267,2,2015,7,6
A003490,KOSPI,2015-07-07,25969,27127,25633,26548,1506544,65389000000,72839000,13794007,395829,-2810438,3,2015,7,7
A003490,KOSPI,2015-07-08,26548,26761,25542,25603,601561,25597000000,72839000,13697655,72780,-7096853,4,2015,7,8
A003490,KOSPI,2015-07-09,24993,25298,23744,24201,1608675,63434000000,72839000,13687143,-497672,-3235330,5,2015,7,9
A003490,KOSPI,2015-07-10,24445,24475,24079,24231,512702,20423000000,72839000,13675419,-65132,-7659657,6,2015,7,10
A003490,KOSPI,2015-07-13,24414,24719,24231,24658,452255,18205000000,72839000,13599284,-40305,-7699962,2,2015,7,13
A003490,KOSPI,2015-07-14,24810,24871,24018,24048,657775,26299000000,72839000,13458312,-58433,-3399200,3,2015,7,14
A003490,KOSPI,2015-07-15,24658,24688,24018,24048,886940,35336000000,72839000,13339633,-126979,-3526179,4,2015,7,15
A003490,KOSPI,2015-07-16,23774,24567,23591,24048,9033490,3.45E+11,72839000,15800558,1818278,-6067096,5,2015,7,16
A003490,KOSPI,2015-07-17,24109,24384,23317,23774,1149571,45010000000,72839000,15514414,80598,-5986498,6,2015,7,17
A003490,KOSPI,2015-07-20,23805,24018,23225,23439,828962,32013000000,72839000,15273455,-423,-1627726,2,2015,7,20
A003490,KOSPI,2015-07-21,23469,23713,22860,22982,1122812,42733000000,72839000,14874565,-110177,-6097098,3,2015,7,21
A003490,KOSPI,2015-07-22,23103,23286,22707,22860,651850,24536000000,72839000,14689703,40148,-6056950,4,2015,7,22
A003490,KOSPI,2015-07-23,23225,23987,23043,23987,1077991,41657000000,72839000,14426049,448331,-1249424,5,2015,7,23
A003490,KOSPI,2015-07-24,23957,24231,23530,24170,1072954,42290000000,72839000,14218209,323099,-5285520,6,2015,7,24
A003490,KOSPI,2015-07-27,24170,24170,23347,23530,611770,23734000000,72839000,14102393,-16262,-5301782,2,2015,7,27
A003490,KOSPI,2015-07-28,23256,23408,22738,22829,761278,28675000000,72839000,13876323,-14489,-957076,3,2015,7,28
A003490,KOSPI,2015-07-29,22982,23164,22799,22921,395951,14867000000,72839000,13836518,15375,-5300896,4,2015,7,29
A003490,KOSPI,2015-07-30,23073,23073,21671,21701,1235398,44707000000,72839000,13728554,-336112,-1277813,5,2015,7,30
A003490,KOSPI,2015-07-31,21153,21945,21092,21397,1054072,36865000000,72839000,13655045,-285575,-1563388,6,2015,7,31
A003490,KOSPI,2015-08-03,21458,21701,20635,20817,914851,31649000000,72839000,13602039,-18872,-5941455,2,2015,8,3
A003490,KOSPI,2015-08-04,21244,23347,21122,23195,2059915,76314000000,72839000,13824169,273217,-1309043,3,2015,8,4
A003490,KOSPI,2015-08-05,23317,23866,22768,22829,724906,27593000000,72839000,13711343,18379,-5649859,4,2015,8,5
A003490,KOSPI,2015-08-06,23134,23317,22860,22921,382874,14450000000,72839000,13723834,-37598,-1328262,5,2015,8,6
A003490,KOSPI,2015-08-07,22799,22799,22311,22463,381937,14128000000,72839000,13722055,-3290,-1331552,6,2015,8,7
A003490,KOSPI,2015-08-10,22890,23530,22616,23469,732977,27857000000,72839000,13807920,189432,-5501315,2,2015,8,10
A003490,KOSPI,2015-08-11,23195,23286,22799,22799,592562,22310000000,72839000,13609543,137800,-1004320,3,2015,8,11
A003490,KOSPI,2015-08-12,22738,23043,21549,21854,755776,27401000000,72839000,13501027,-98123,-5461638,4,2015,8,12
A003490,KOSPI,2015-08-13,21762,22494,21671,22098,581159,21078000000,72839000,13379618,159817,-5301821,5,2015,8,13
A003490,KOSPI,2015-08-17,21701,21854,21336,21488,496996,17546000000,72839000,13229891,-21448,-5323269,2,2015,8,17
A003490,KOSPI,2015-08-18,21427,21549,20787,20878,842076,29158000000,72839000,13079293,16164,-5307105,3,2015,8,18
A003490,KOSPI,2015-08-19,20696,20726,19324,19537,1094556,35573000000,72839000,12949864,-285788,-1233698,4,2015,8,19
A003490,KOSPI,2015-08-20,19324,20330,19324,19629,745590,24163000000,72839000,12913626,-27454,-1261152,5,2015,8,20
A003490,KOSPI,2015-08-21,18714,19111,18653,18897,754632,23424000000,72839000,12867697,30998,-5589349,6,2015,8,21
A003490,KOSPI,2015-08-24,18592,19172,18288,18745,658028,20216000000,72839000,12836584,-74747,-1304901,2,2015,8,24
A003490,KOSPI,2015-08-25,19141,19812,18653,19354,792416,25297000000,72839000,12686089,62763,-5601333,3,2015,8,25
A003490,KOSPI,2015-08-26,19507,20299,19476,20269,640932,21125000000,72839000,12693286,39910,-5561423,4,2015,8,26
A003490,KOSPI,2015-08-27,20543,20604,19873,19964,478931,15808000000,72839000,12630151,-63793,-1266021,5,2015,8,27
A003490,KOSPI,2015-08-28,19873,20147,19812,20025,547909,17909000000,72839000,12618002,-88304,-1354325,6,2015,8,28
A003490,KOSPI,2015-08-31,20116,20299,19690,20299,494088,16208000000,72839000,12678610,-115433,-5828953,2,2015,8,31
A003490,KOSPI,2015-09-01,19690,20116,19507,19507,610735,19709000000,72839000,12603572,-110942,-5939895,3,2015,9,1
A003490,KOSPI,2015-09-02,19172,19598,19141,19293,455128,14252000000,72839000,12560180,-52409,-5992304,4,2015,9,2
A003490,KOSPI,2015-09-03,19385,19537,18958,18989,482429,15172000000,72839000,12491208,-155592,-1788701,5,2015,9,3
A003490,KOSPI,2015-09-04,19019,19233,18562,18623,511665,15751000000,72839000,12492435,-174665,-6322561,6,2015,9,4
A003490,KOSPI,2015-09-07,18592,19050,18410,18623,377940,11626000000,72839000,12498502,-32746,-6355307,2,2015,9,7
A003490,KOSPI,2015-09-08,18623,18958,18440,18684,369043,11269000000,72839000,12473532,-93165,-2089277,3,2015,9,8
A003490,KOSPI,2015-09-09,18958,19476,18836,19385,514108,16147000000,72839000,12451298,73882,-2015395,4,2015,9,9
A003490,KOSPI,2015-09-10,19324,19812,19141,19812,616400,19766000000,72839000,12542098,-11162,-2026557,5,2015,9,10
A003490,KOSPI,2015-09-11,19629,19903,19233,19233,502156,16046000000,72839000,12493563,-144493,-2171050,6,2015,9,11
A003490,KOSPI,2015-09-14,19385,19720,19354,19537,403675,12930000000,72839000,12507054,-796,-6531041,2,2015,9,14
A003490,KOSPI,2015-09-15,19629,19690,19233,19324,346469,11026000000,72839000,12482354,-65184,-2237030,3,2015,9,15
A003490,KOSPI,2015-09-16,19507,19781,19446,19751,529200,17054000000,72839000,12441774,-58672,-2295702,4,2015,9,16
A003490,KOSPI,2015-09-17,19873,19934,19568,19598,397717,12858000000,72839000,12417126,-26784,-6681681,5,2015,9,17
A003490,KOSPI,2015-09-18,19629,19842,19537,19659,498563,16102000000,72839000,12335339,-50157,-6731838,6,2015,9,18
A003490,KOSPI,2015-09-21,19903,20391,19812,19964,674408,22230000000,72839000,12361289,-15403,-6747241,2,2015,9,21
A003490,KOSPI,2015-09-22,20055,20055,19751,19873,377257,12277000000,72839000,12308053,-60706,-6807947,3,2015,9,22
A003490,KOSPI,2015-09-23,19690,19690,19050,19141,512154,16243000000,72839000,12209034,-57258,-2506010,4,2015,9,23
A003490,KOSPI,2015-09-24,19385,19415,19172,19263,172553,5464000000,72839000,12210576,-1187,-6866392,5,2015,9,24
A003490,KOSPI,2015-09-25,19385,19446,19111,19293,216082,6811000000,72839000,12204199,-37558,-2544755,6,2015,9,25
A003490,KOSPI,2015-09-30,18989,19293,18897,19111,269111,8442000000,72839000,12170852,-53077,-2597832,4,2015,9,30
A003490,KOSPI,2015-10-01,19202,19568,19202,19507,214126,6830000000,72839000,12216187,-6,-2597838,5,2015,10,1
A003490,KOSPI,2015-10-02,19659,19995,19659,19842,436955,14248000000,72839000,12284010,53716,-6903317,6,2015,10,2
A003490,KOSPI,2015-10-05,20147,20208,19842,19934,394427,12965000000,72839000,12241617,17157,-6886160,2,2015,10,5
A003490,KOSPI,2015-10-06,20086,20116,19629,19690,372463,12100000000,72839000,12187040,-16515,-6902675,3,2015,10,6
A003490,KOSPI,2015-10-07,19324,19537,19202,19324,478289,15154000000,72839000,12139426,-44170,-2587650,4,2015,10,7
A003490,KOSPI,2015-10-08,19354,19507,19233,19354,315368,10003000000,72839000,12067221,-31511,-6978356,5,2015,10,8
A003490,KOSPI,2015-10-12,19385,19964,19354,19903,472015,15268000000,72839000,12073494,17939,-6960417,2,2015,10,12
A003490,KOSPI,2015-10-13,20055,20238,19568,19568,552252,17926000000,72839000,11997113,-32452,-2633674,3,2015,10,13
A003490,KOSPI,2015-10-14,19629,19720,19324,19629,306650,9817000000,72839000,12030440,-67203,-2700877,4,2015,10,14
A003490,KOSPI,2015-10-15,19598,19812,19507,19568,435042,13989000000,72839000,12036130,-202725,-7262797,5,2015,10,15
A003490,KOSPI,2015-10-16,19720,19781,19537,19568,246746,7941000000,72839000,12017480,-28689,-7291486,6,2015,10,16
A003490,KOSPI,2015-10-19,19476,19568,19324,19476,343061,10920000000,72839000,12014604,-85883,-7377369,2,2015,10,19
A003490,KOSPI,2015-10-20,19476,19568,19385,19568,201818,6461000000,72839000,12051344,14636,-3003538,3,2015,10,20
A003490,KOSPI,2015-10-21,19568,19842,19507,19629,423758,13693000000,72839000,12064151,-25877,-3029415,4,2015,10,21
A003490,KOSPI,2015-10-22,19720,19751,19385,19385,317946,10197000000,72839000,12078181,-10988,-7399598,5,2015,10,22
A003490,KOSPI,2015-10-23,19507,19751,19446,19598,293095,9411000000,72839000,12109243,2750,-7396848,6,2015,10,23
A003490,KOSPI,2015-10-26,19598,19690,19507,19690,226331,7276000000,72839000,12119174,22804,-3014849,2,2015,10,26
A003490,KOSPI,2015-10-27,19751,19781,19629,19690,259089,8368000000,72839000,12150305,-46086,-7420130,3,2015,10,27
A003490,KOSPI,2015-10-28,19720,19751,19415,19476,302015,9669000000,72839000,12121453,-4243,-3065178,4,2015,10,28
A003490,KOSPI,2015-10-29,19507,19537,19111,19141,367473,11610000000,72839000,12094463,-86575,-7510948,5,2015,10,29
A003490,KOSPI,2015-10-30,19172,19293,18775,18806,386741,11992000000,72839000,12104595,-107488,-3259241,6,2015,10,30
A003490,KOSPI,2015-11-02,18745,18928,18653,18836,226418,6980000000,72839000,12122283,-63795,-7682231,2,2015,11,2
A003490,KOSPI,2015-11-03,19019,19141,18836,18928,298590,9281000000,72839000,12126227,-103858,-7786089,3,2015,11,3
A003490,KOSPI,2015-11-04,19050,19233,18928,19111,207233,6496000000,72839000,12167776,-13622,-7799711,4,2015,11,4
A003490,KOSPI,2015-11-05,19202,19202,18867,18928,230378,7166000000,72839000,12153473,-45389,-3485905,5,2015,11,5
A003490,KOSPI,2015-11-06,19080,19141,18806,18897,192834,5979000000,72839000,12137823,-25392,-3511297,6,2015,11,6
A003490,KOSPI,2015-11-09,18745,18806,18501,18501,383542,11703000000,72839000,12121872,-85020,-7955512,2,2015,11,9
A003490,KOSPI,2015-11-10,18288,18379,17983,18044,453900,13494000000,72839000,12078294,-39475,-7994987,3,2015,11,10
A003490,KOSPI,2015-11-11,17830,18105,17769,17769,306104,8983000000,72839000,12066323,-46080,-8041067,4,2015,11,11
A003490,KOSPI,2015-11-12,17800,17922,17343,17465,555953,16035000000,72839000,12130436,-254841,-3936713,5,2015,11,12
A003490,KOSPI,2015-11-13,17251,17983,17190,17373,483761,13900000000,72839000,12154938,-187644,-4124357,6,2015,11,13
A003490,KOSPI,2015-11-16,17007,17038,16611,16794,570387,15768000000,72839000,12155703,-68818,-4193175,2,2015,11,16
A003490,KOSPI,2015-11-17,16855,17709,16855,17465,487701,13904000000,72839000,12195585,-38858,-8591228,3,2015,11,17
A003490,KOSPI,2015-11-18,17404,17830,16977,17068,389877,11137000000,72839000,12187671,-99733,-8690961,4,2015,11,18
A003490,KOSPI,2015-11-19,17160,17434,17099,17221,218778,6189000000,72839000,12162826,5379,-8685582,5,2015,11,19
A003490,KOSPI,2015-11-20,17404,17739,17373,17465,342579,9868000000,72839000,12193956,-32926,-8718508,6,2015,11,20
A003490,KOSPI,2015-11-23,17495,17556,17251,17282,217912,6215000000,72839000,12189715,-89814,-8808322,2,2015,11,23
A003490,KOSPI,2015-11-24,17404,17404,17068,17099,247847,6971000000,72839000,12120354,-12956,-4462083,3,2015,11,24
A003490,KOSPI,2015-11-25,17099,17221,16916,16977,266515,7424000000,72839000,12027662,-12067,-8833345,4,2015,11,25
A003490,KOSPI,2015-11-26,17007,17160,16977,17038,261292,7301000000,72839000,11938279,-17099,-8850444,5,2015,11,26
A003490,KOSPI,2015-11-27,17099,17587,17099,17160,290984,8246000000,72839000,11870663,-4445,-4495694,6,2015,11,27
A003490,KOSPI,2015-11-30,17190,17251,16855,17251,362563,10133000000,72839000,11809692,-7848,-8862737,2,2015,11,30
A003490,KOSPI,2015-12-01,17190,17282,16977,17038,397379,11131000000,72839000,11674067,50360,-8812377,3,2015,12,1
A003490,KOSPI,2015-12-02,17068,17251,16946,16977,327515,9155000000,72839000,11485885,69285,-8743092,4,2015,12,2
A003490,KOSPI,2015-12-03,17160,17160,16886,16977,235578,6568000000,72839000,11420441,19550,-8723542,5,2015,12,3
A003490,KOSPI,2015-12-04,16916,17038,16825,16916,227069,6302000000,72839000,11338166,3629,-8719913,6,2015,12,4
A003490,KOSPI,2015-12-07,17007,17129,16794,16794,257428,7125000000,72839000,11298435,-38668,-8758581,2,2015,12,7
A003490,KOSPI,2015-12-08,16946,16977,16581,16581,321155,8803000000,72839000,11220594,23957,-4375429,3,2015,12,8
A003490,KOSPI,2015-12-09,16733,16764,16520,16581,224083,6111000000,72839000,11221771,-14612,-4390041,4,2015,12,9
A003490,KOSPI,2015-12-10,16581,17282,16581,17282,645374,18105000000,72839000,11264487,-2247,-8751483,5,2015,12,10
A003490,KOSPI,2015-12-11,17343,17343,17007,17038,250743,7033000000,72839000,11238815,-2784,-8754267,6,2015,12,11
A003490,KOSPI,2015-12-14,17038,17038,16611,16672,222686,6109000000,72839000,11261922,-30200,-4425272,2,2015,12,14
A003490,KOSPI,2015-12-15,16611,16764,16520,16581,227406,6191000000,72839000,11217722,27553,-8756914,3,2015,12,15
A003490,KOSPI,2015-12-16,16794,16886,16672,16672,184690,5076000000,72839000,11199571,2157,-4395562,4,2015,12,16
A003490,KOSPI,2015-12-17,16886,17343,16855,17251,517850,14620000000,72839000,11243203,29519,-4366043,5,2015,12,17
A003490,KOSPI,2015-12-18,17434,17678,17312,17404,452801,13002000000,72839000,11249200,20158,-4345885,6,2015,12,18
A003490,KOSPI,2015-12-21,17556,17709,17129,17221,329184,9349000000,72839000,11237405,-69032,-4414917,2,2015,12,21
A003490,KOSPI,2015-12-22,17251,17282,16946,17129,237439,6638000000,72839000,11232352,-9966,-8784078,3,2015,12,22
A003490,KOSPI,2015-12-23,17190,17282,17038,17160,184209,5193000000,72839000,11231139,8729,-8775349,4,2015,12,23
A003490,KOSPI,2015-12-24,17190,17404,17099,17221,223008,6320000000,72839000,11262569,8632,-4407522,5,2015,12,24
A003490,KOSPI,2015-12-28,17495,17495,17099,17099,209512,5924000000,72839000,11239013,-6678,-4414200,2,2015,12,28
A003490,KOSPI,2015-12-29,17221,17221,16946,17038,165091,4623000000,72839000,11208697,-16524,-8789919,3,2015,12,29
A003490,KOSPI,2015-12-30,17190,17190,16794,16886,317166,8783000000,72839000,11160676,-27670,-4458394,4,2015,12,30
A003490,KOSPI,2016-01-04,16946,16946,16459,16459,303531,8310000000,72839000,11142920,-61812,-4520206,2,2016,1,4
A003490,KOSPI,2016-01-05,16337,16672,16093,16184,484290,12961000000,72839000,11111607,-63654,-4583860,3,2016,1,5
A003490,KOSPI,2016-01-06,16276,16337,16002,16063,383877,10153000000,72839000,11168426,-112428,-4696288,4,2016,1,6
A003490,KOSPI,2016-01-07,16002,16215,15941,16002,206265,5442000000,72839000,11145135,-4241,-4700529,5,2016,1,7
A003490,KOSPI,2016-01-08,15849,15941,15422,15636,599126,15336000000,72839000,11078218,-118529,-4819058,6,2016,1,8
A003490,KOSPI,2016-01-11,15514,16002,15514,15819,267792,6950000000,72839000,11066857,-15814,-4834872,2,2016,1,11
A003490,KOSPI,2016-01-12,15971,16093,15514,15544,240069,6189000000,72839000,11016860,-2196,-4837068,3,2016,1,12
A003490,KOSPI,2016-01-13,15666,15971,15605,15788,206992,5378000000,72839000,11009780,-5151,-4842219,4,2016,1,13
A003490,KOSPI,2016-01-14,15544,15697,15240,15453,391605,9879000000,72839000,10922233,-27624,-4869843,5,2016,1,14
A003490,KOSPI,2016-01-15,15605,15636,15240,15240,291430,7335000000,72839000,10883152,-13598,-4883441,6,2016,1,15
A003490,KOSPI,2016-01-18,15240,15392,15148,15179,255323,6378000000,72839000,10858648,-50836,-4934277,2,2016,1,18
A003490,KOSPI,2016-01-19,15087,15179,14630,14721,528855,12813000000,72839000,10861664,-140377,-5074654,3,2016,1,19
A003490,KOSPI,2016-01-20,14630,14691,14112,14142,584612,13676000000,72839000,10866087,52783,-5021871,4,2016,1,20
A003490,KOSPI,2016-01-21,14203,14569,13929,14142,619296,14480000000,72839000,10775911,26351,-4995520,5,2016,1,21
A003490,KOSPI,2016-01-22,14264,14782,14234,14539,383593,9155000000,72839000,10756198,31773,-4963747,6,2016,1,22
A003490,KOSPI,2016-01-25,14691,14904,14539,14813,248439,6012000000,72839000,10748090,23998,-4939749,2,2016,1,25
A003490,KOSPI,2016-01-26,14630,14874,14478,14630,199329,4784000000,72839000,10704825,844,-4938905,3,2016,1,26
A003490,KOSPI,2016-01-27,14813,15057,14660,14782,298975,7285000000,72839000,10671198,-6667,-4945572,4,2016,1,27
A003490,KOSPI,2016-01-28,14782,15179,14691,15179,265381,6536000000,72839000,10688397,5296,-4940276,5,2016,1,28
A003490,KOSPI,2016-01-29,15240,15240,14904,15087,219467,5409000000,72839000,10666040,-26180,-4966456,6,2016,1,29
A003490,KOSPI,2016-02-01,15544,15727,15362,15636,467648,11942000000,72839000,10633923,137115,-4829341,2,2016,2,1
A003490,KOSPI,2016-02-02,15544,15758,15392,15697,353392,9059000000,72839000,10604920,74557,-4754784,3,2016,2,2
A003490,KOSPI,2016-02-03,15636,15971,15453,15819,435621,11237000000,72839000,10653004,20348,-4734436,4,2016,2,3
A003490,KOSPI,2016-02-04,15819,15971,15697,15819,268055,6964000000,72839000,10670615,-8372,-4742808,5,2016,2,4
A003490,KOSPI,2016-02-05,15666,15819,15514,15544,245081,6270000000,72839000,10673789,-9088,-4751896,6,2016,2,5
